order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,order_status,stock_level
O33939,P120,S027,W01,2024-05-15,2024-05-23,433,Delivered,980
O33940,P186,S020,W05,2024-11-12,2024-11-21,162,Delivered,318
O33941,P140,S004,W02,2024-03-23,2024-03-30,299,Delayed,56
O33942,P037,S029,W01,2024-02-25,2024-02-29,240,Delivered,9
O33943,P099,S006,W01,2024-05-30,2024-06-05,95,Delivered,938
O33944,P042,S028,W06,2024-01-01,2024-01-02,350,Delayed,745
O33945,P050,S042,W04,2024-05-17,2024-05-19,130,Delayed,198
O33946,P112,S011,W03,2024-01-09,2024-01-13,152,Delivered,322
O33947,P191,S038,W01,2024-06-25,2024-07-02,482,Delivered,843
O33948,P091,S044,W03,2024-05-01,2024-05-09,384,Delivered,741
O33949,P156,S011,W01,2024-03-13,2024-03-17,336,Delivered,546
O33950,P068,S042,W01,2024-05-04,2024-05-06,124,Delivered,38
O33951,P107,S003,W06,2024-09-27,2024-10-04,61,Delivered,925
O33952,P006,S041,W06,2024-04-23,2024-04-27,11,Delivered,279
O33953,P098,S021,W04,2024-04-06,2024-04-11,479,Delivered,931
O33954,P136,S048,W04,2024-09-28,2024-09-29,356,Cancelled,410
O33955,P055,S035,W01,2024-04-02,2024-04-10,368,Delivered,102
O33956,P169,S010,W04,2024-01-14,2024-01-15,124,Delivered,897
O33957,P083,S006,W02,2024-12-22,2024-12-28,413,Delivered,202
O33958,P129,S032,W01,2024-12-13,2024-12-15,494,Delivered,394
O33959,P074,S025,W04,2024-06-30,2024-07-02,275,Delivered,798
O33960,P184,S023,W06,2024-09-19,2024-09-23,55,Delivered,642
O33961,P153,S004,W01,2024-11-19,2024-11-28,481,Delivered,726
O33962,P110,S006,W01,2024-10-16,2024-10-17,258,Delivered,927
O33963,P192,S020,W05,2024-08-31,2024-09-09,355,Delayed,746
O33964,P009,S008,W06,2024-06-19,2024-06-23,28,Delivered,560
O33965,P140,S003,W04,2024-03-25,2024-04-03,28,Delivered,278
O33966,P142,S008,W02,2024-04-15,2024-04-24,365,Delayed,782
O33967,P099,S031,W01,2024-01-05,2024-01-08,220,Cancelled,259
O33968,P138,S025,W01,2024-11-12,2024-11-17,294,Delivered,307
O33969,P044,S038,W02,2024-07-26,2024-07-30,103,Delivered,214
O33970,P109,S042,W02,2024-12-24,2025-01-02,296,Delivered,661
O33971,P175,S021,W01,2024-10-22,2024-10-26,69,Delivered,778
O33972,P200,S008,W01,2024-12-13,2024-12-16,412,Delayed,827
O33973,P026,S029,W05,2024-12-30,2025-01-04,49,Delivered,351
O33974,P029,S042,W02,2024-07-25,2024-07-31,167,Cancelled,880
O33975,P171,S037,W06,2024-11-02,2024-11-11,305,Delivered,140
O33976,P090,S002,W04,2024-07-23,2024-08-02,370,Delivered,868
O33977,P199,S048,W04,2024-09-21,2024-09-26,382,Delivered,944
O33978,P084,S012,W06,2024-10-11,2024-10-20,175,Delivered,237
O33979,P073,S009,W04,2024-02-29,2024-03-07,331,Delivered,473
O33980,P185,S028,W03,2024-07-29,2024-08-03,360,Delivered,936
O33981,P176,S007,W06,2024-06-24,2024-06-30,136,Delivered,600
O33982,P191,S038,W03,2024-02-03,2024-02-12,122,Delivered,63
O33983,P101,S049,W06,2024-11-07,2024-11-17,221,Delayed,123
O33984,P053,S048,W04,2024-12-23,2025-01-01,248,Delayed,92
O33985,P143,S007,W01,2024-04-29,2024-05-01,307,Delivered,99
O33986,P013,S033,W04,2024-03-30,2024-03-31,164,Delivered,843
O33987,P183,S026,W03,2024-09-23,2024-09-30,124,Delayed,527
O33988,P147,S019,W02,2024-11-14,2024-11-18,456,Delivered,556
O33989,P042,S012,W03,2024-12-19,2024-12-28,410,Delivered,766
O33990,P084,S042,W05,2024-02-07,2024-02-12,234,Delivered,863
O33991,P135,S011,W06,2024-05-01,2024-05-07,413,Delivered,232
O33992,P015,S043,W04,2024-11-24,2024-11-27,280,Delivered,99
O33993,P067,S002,W03,2024-11-06,2024-11-16,309,Delivered,291
O33994,P111,S028,W01,2024-08-10,2024-08-14,55,Delivered,315
O33995,P104,S045,W06,2024-08-20,2024-08-28,485,Delayed,508
O33996,P083,S026,W03,2024-07-25,2024-07-28,423,Delivered,575
O33997,P036,S024,W01,2024-09-21,2024-09-28,226,Delivered,292
O33998,P094,S013,W01,2024-07-27,2024-07-31,380,Delayed,109
O33999,P064,S030,W06,2024-01-12,2024-01-15,69,Cancelled,494
O34000,P115,S001,W06,2024-07-01,2024-07-06,409,Delivered,118
O34001,P062,S011,W03,2024-09-08,2024-09-11,109,Delivered,153
O34002,P028,S026,W01,2024-07-13,2024-07-15,378,Delivered,486
O34003,P071,S014,W02,2024-02-20,2024-02-26,216,Delivered,743
O34004,P131,S023,W01,2024-05-17,2024-05-22,234,Delayed,234
O34005,P100,S027,W04,2024-08-19,2024-08-28,192,Delivered,226
O34006,P133,S033,W02,2024-03-04,2024-03-08,370,Delivered,681
O34007,P095,S028,W04,2024-05-09,2024-05-15,17,Delivered,985
O34008,P099,S030,W02,2024-01-18,2024-01-22,318,Cancelled,484
O34009,P180,S008,W02,2024-06-11,2024-06-21,283,Delivered,494
O34010,P092,S029,W03,2024-05-18,2024-05-24,222,Delayed,906
O34011,P077,S028,W06,2024-06-22,2024-06-25,449,Delayed,912
O34012,P087,S023,W06,2024-12-06,2024-12-15,100,Delivered,996
O34013,P178,S006,W06,2024-08-22,2024-08-24,49,Delivered,61
O34014,P142,S032,W04,2024-02-05,2024-02-10,109,Delayed,597
O34015,P006,S024,W01,2024-10-08,2024-10-10,471,Delivered,477
O34016,P125,S022,W05,2024-02-01,2024-02-11,278,Delivered,902
O34017,P027,S045,W02,2024-01-04,2024-01-08,161,Delivered,843
O34018,P012,S044,W02,2024-05-17,2024-05-18,90,Delivered,873
O34019,P046,S018,W04,2024-10-10,2024-10-13,340,Delayed,512
O34020,P100,S038,W05,2024-07-07,2024-07-09,476,Delivered,449
O34021,P175,S028,W04,2024-05-31,2024-06-05,297,Delivered,954
O34022,P047,S006,W02,2024-05-23,2024-05-26,341,Delivered,98
O34023,P185,S034,W01,2024-05-19,2024-05-29,160,Delayed,147
O34024,P021,S048,W05,2024-05-30,2024-06-01,274,Delivered,397
O34025,P019,S043,W03,2024-06-28,2024-07-03,139,Delayed,411
O34026,P152,S039,W04,2024-12-07,2024-12-13,436,Delayed,14
O34027,P004,S016,W06,2024-01-16,2024-01-23,132,Delivered,229
O34028,P072,S014,W02,2024-07-17,2024-07-27,86,Delayed,723
O34029,P195,S042,W04,2024-05-19,2024-05-25,156,Cancelled,443
O34030,P151,S031,W01,2024-10-25,2024-10-29,330,Delivered,824
O34031,P067,S009,W02,2024-07-12,2024-07-13,170,Delivered,760
O34032,P078,S007,W06,2024-02-15,2024-02-22,191,Delayed,490
O34033,P100,S015,W05,2024-02-14,2024-02-20,147,Delivered,239
O34034,P172,S020,W01,2024-09-20,2024-09-23,150,Delivered,316
O34035,P166,S014,W03,2024-05-13,2024-05-21,390,Delivered,362
O34036,P158,S013,W03,2024-08-24,2024-08-26,362,Delivered,37
O34037,P080,S043,W04,2024-11-11,2024-11-12,425,Cancelled,798
O34038,P135,S009,W03,2024-09-11,2024-09-12,302,Delivered,413
O34039,P092,S046,W04,2024-02-28,2024-03-04,484,Delivered,671
O34040,P176,S042,W03,2024-12-31,2025-01-05,115,Delivered,345
O34041,P025,S025,W06,2024-06-22,2024-06-29,12,Delayed,733
O34042,P062,S011,W02,2024-02-14,2024-02-17,65,Delivered,49
O34043,P109,S050,W03,2024-05-25,2024-05-29,26,Delayed,211
O34044,P173,S013,W05,2024-10-03,2024-10-13,260,Delivered,917
O34045,P095,S009,W01,2024-12-23,2025-01-01,408,Delivered,808
O34046,P095,S019,W03,2024-04-08,2024-04-16,293,Delivered,153
O34047,P098,S029,W06,2024-11-21,2024-11-24,288,Delivered,67
O34048,P037,S049,W04,2024-02-20,2024-02-26,232,Delivered,854
O34049,P122,S048,W04,2024-06-22,2024-06-23,85,Delivered,508
O34050,P074,S021,W02,2024-07-14,2024-07-19,491,Delayed,480
O34051,P096,S026,W06,2024-08-20,2024-08-26,108,Delivered,158
O34052,P195,S026,W05,2024-07-20,2024-07-24,379,Delayed,990
O34053,P014,S048,W04,2024-04-22,2024-04-25,157,Delivered,419
O34054,P010,S029,W02,2024-09-02,2024-09-12,95,Cancelled,950
O34055,P001,S024,W05,2024-02-08,2024-02-12,433,Delivered,787
O34056,P148,S025,W05,2024-09-09,2024-09-11,22,Delivered,665
O34057,P174,S039,W02,2024-12-23,2025-01-02,164,Delivered,291
O34058,P111,S037,W02,2024-09-28,2024-10-01,496,Delivered,205
O34059,P050,S017,W04,2024-09-04,2024-09-05,396,Delivered,571
O34060,P059,S023,W05,2024-05-05,2024-05-14,68,Delivered,201
O34061,P019,S021,W01,2024-11-28,2024-12-01,188,Delivered,169
O34062,P071,S020,W01,2024-03-30,2024-04-01,208,Delivered,4
O34063,P160,S044,W04,2024-01-15,2024-01-22,405,Delayed,598
O34064,P007,S011,W04,2024-03-29,2024-03-31,422,Delivered,288
O34065,P096,S031,W01,2024-05-29,2024-06-02,48,Delayed,427
O34066,P127,S033,W05,2024-03-01,2024-03-11,92,Delivered,289
O34067,P015,S039,W03,2024-08-28,2024-09-01,152,Delayed,65
O34068,P068,S013,W01,2024-07-12,2024-07-17,87,Cancelled,408
O34069,P051,S043,W02,2024-11-14,2024-11-21,95,Delayed,106
O34070,P171,S016,W06,2024-04-26,2024-05-01,376,Delivered,482
O34071,P149,S049,W03,2024-06-11,2024-06-21,322,Delivered,98
O34072,P171,S004,W03,2024-11-11,2024-11-21,448,Delayed,597
O34073,P184,S006,W04,2024-11-06,2024-11-12,290,Cancelled,752
O34074,P153,S046,W04,2024-11-16,2024-11-21,494,Delayed,133
O34075,P012,S044,W02,2024-11-16,2024-11-20,160,Delivered,615
O34076,P148,S049,W05,2024-11-10,2024-11-13,469,Delivered,392
O34077,P198,S011,W01,2024-08-20,2024-08-25,284,Delayed,845
O34078,P183,S006,W03,2024-11-25,2024-11-27,288,Cancelled,54
O34079,P098,S021,W03,2024-04-02,2024-04-11,10,Delivered,965
O34080,P036,S003,W02,2024-04-02,2024-04-08,366,Delivered,382
O34081,P100,S048,W02,2024-07-12,2024-07-16,368,Delivered,647
O34082,P101,S027,W04,2024-01-02,2024-01-10,313,Delivered,231
O34083,P168,S035,W05,2024-07-10,2024-07-19,457,Delayed,922
O34084,P076,S048,W03,2024-06-18,2024-06-27,126,Delayed,34
O34085,P069,S023,W01,2024-09-17,2024-09-23,88,Delivered,245
O34086,P148,S012,W02,2024-03-04,2024-03-09,499,Delivered,680
O34087,P015,S047,W02,2024-04-03,2024-04-12,447,Delivered,640
O34088,P044,S027,W04,2024-12-06,2024-12-09,449,Delayed,789
O34089,P157,S034,W01,2024-05-18,2024-05-24,78,Cancelled,721
O34090,P036,S014,W04,2024-05-26,2024-05-29,470,Delivered,464
O34091,P191,S034,W03,2024-02-04,2024-02-10,423,Delivered,476
O34092,P066,S044,W05,2024-01-21,2024-01-31,353,Delivered,551
O34093,P099,S029,W05,2024-10-27,2024-10-30,168,Delivered,1000
O34094,P191,S030,W06,2024-06-15,2024-06-21,22,Delivered,201
O34095,P192,S042,W04,2024-04-14,2024-04-19,277,Delivered,524
O34096,P117,S026,W01,2024-11-13,2024-11-19,230,Cancelled,79
O34097,P096,S029,W05,2024-12-13,2024-12-23,248,Delivered,881
O34098,P016,S033,W02,2024-06-30,2024-07-10,81,Delivered,0
O34099,P016,S002,W05,2024-01-07,2024-01-11,21,Delivered,476
O34100,P145,S045,W01,2024-03-24,2024-03-30,355,Delivered,147
O34101,P099,S020,W05,2024-12-25,2024-12-30,60,Delivered,265
O34102,P104,S014,W01,2024-01-04,2024-01-07,148,Delayed,317
O34103,P119,S018,W03,2024-03-05,2024-03-10,63,Delayed,728
O34104,P058,S044,W01,2024-03-24,2024-03-26,311,Cancelled,138
O34105,P111,S037,W05,2024-10-13,2024-10-21,359,Delivered,56
O34106,P154,S017,W02,2024-02-11,2024-02-20,204,Delayed,13
O34107,P120,S046,W02,2024-12-31,2025-01-06,305,Delivered,815
O34108,P019,S042,W05,2024-09-29,2024-10-05,75,Cancelled,961
O34109,P157,S007,W01,2024-06-10,2024-06-16,140,Delivered,810
O34110,P196,S027,W03,2024-04-28,2024-05-03,271,Cancelled,69
O34111,P150,S007,W05,2024-07-25,2024-08-03,364,Delayed,981
O34112,P035,S025,W03,2024-11-10,2024-11-20,359,Delivered,77
O34113,P192,S050,W01,2024-10-17,2024-10-22,179,Delivered,504
O34114,P136,S025,W05,2024-04-01,2024-04-11,127,Delivered,650
O34115,P111,S016,W04,2024-09-09,2024-09-17,339,Delayed,436
O34116,P106,S021,W06,2024-01-10,2024-01-16,166,Delayed,526
O34117,P143,S043,W02,2024-10-24,2024-10-27,420,Delivered,929
O34118,P117,S048,W02,2024-10-15,2024-10-16,106,Delayed,541
O34119,P037,S003,W06,2024-06-29,2024-07-07,263,Delivered,189
O34120,P064,S041,W03,2024-03-30,2024-04-09,136,Delivered,50
O34121,P103,S030,W01,2024-12-06,2024-12-10,10,Delivered,723
O34122,P170,S008,W03,2024-05-09,2024-05-10,377,Cancelled,589
O34123,P026,S039,W01,2024-11-26,2024-11-27,10,Delivered,760
O34124,P172,S013,W02,2024-02-05,2024-02-08,18,Delayed,288
O34125,P140,S043,W04,2024-09-21,2024-09-24,104,Delivered,183
O34126,P059,S032,W06,2024-12-19,2024-12-29,128,Delivered,282
O34127,P174,S040,W05,2024-09-05,2024-09-14,349,Delivered,857
O34128,P153,S007,W02,2024-01-11,2024-01-12,334,Cancelled,648
O34129,P044,S017,W04,2024-02-18,2024-02-24,123,Delayed,435
O34130,P043,S048,W01,2024-09-22,2024-09-28,72,Delivered,310
O34131,P017,S005,W04,2024-10-27,2024-11-03,208,Delivered,579
O34132,P165,S025,W01,2024-05-09,2024-05-15,62,Delivered,160
O34133,P095,S019,W05,2024-04-29,2024-05-06,329,Delivered,995
O34134,P003,S041,W01,2024-01-07,2024-01-17,284,Delivered,293
O34135,P059,S009,W04,2024-04-18,2024-04-23,355,Cancelled,599
O34136,P064,S014,W01,2024-06-06,2024-06-08,129,Delivered,346
O34137,P045,S033,W05,2024-09-08,2024-09-10,74,Delivered,742
O34138,P144,S027,W02,2024-07-15,2024-07-25,293,Delivered,177
O34139,P110,S042,W06,2024-05-02,2024-05-06,451,Delivered,469
O34140,P179,S044,W06,2024-09-05,2024-09-14,402,Delivered,718
O34141,P135,S039,W06,2024-04-15,2024-04-18,101,Delivered,848
O34142,P070,S021,W04,2024-01-20,2024-01-28,495,Delayed,131
O34143,P029,S042,W05,2024-11-07,2024-11-09,53,Cancelled,492
O34144,P046,S021,W03,2024-08-12,2024-08-22,468,Delivered,944
O34145,P116,S045,W06,2024-07-27,2024-08-01,60,Delivered,756
O34146,P182,S024,W02,2024-01-22,2024-01-30,471,Delayed,133
O34147,P114,S003,W05,2024-05-27,2024-06-03,169,Delivered,186
O34148,P029,S028,W03,2024-05-02,2024-05-08,182,Cancelled,58
O34149,P068,S030,W05,2024-07-09,2024-07-19,387,Delivered,317
O34150,P073,S002,W06,2024-02-14,2024-02-17,41,Delivered,942
O34151,P110,S001,W05,2024-05-20,2024-05-28,364,Cancelled,590
O34152,P105,S001,W02,2024-07-09,2024-07-14,161,Cancelled,948
O34153,P197,S034,W04,2024-07-02,2024-07-12,129,Delayed,78
O34154,P013,S037,W05,2024-10-08,2024-10-15,65,Delayed,497
O34155,P001,S041,W06,2024-04-16,2024-04-23,471,Delivered,733
O34156,P156,S037,W06,2024-06-07,2024-06-15,262,Delivered,512
O34157,P161,S031,W02,2024-06-18,2024-06-28,265,Delivered,695
O34158,P022,S004,W06,2024-03-29,2024-04-05,145,Delayed,130
O34159,P090,S027,W04,2024-03-14,2024-03-15,156,Delivered,519
O34160,P119,S042,W05,2024-03-20,2024-03-25,261,Delayed,236
O34161,P147,S015,W01,2024-08-02,2024-08-12,144,Delivered,663
O34162,P176,S013,W03,2024-08-06,2024-08-09,27,Delivered,687
O34163,P160,S024,W02,2024-05-23,2024-05-29,197,Delivered,625
O34164,P086,S039,W06,2024-04-25,2024-04-30,330,Cancelled,187
O34165,P051,S037,W06,2024-06-26,2024-07-06,497,Delivered,423
O34166,P053,S005,W04,2024-04-18,2024-04-28,233,Delivered,47
O34167,P131,S045,W03,2024-09-27,2024-10-02,456,Delivered,282
O34168,P111,S005,W02,2024-02-15,2024-02-24,49,Delivered,619
O34169,P060,S042,W03,2024-04-13,2024-04-21,468,Delivered,401
O34170,P052,S044,W05,2024-03-05,2024-03-10,376,Delivered,441
O34171,P088,S047,W01,2024-07-23,2024-08-02,423,Cancelled,520
O34172,P114,S050,W02,2024-01-03,2024-01-13,415,Delivered,733
O34173,P192,S028,W01,2024-12-10,2024-12-18,248,Delivered,330
O34174,P179,S024,W02,2024-10-18,2024-10-20,453,Delivered,529
O34175,P113,S007,W05,2024-09-25,2024-09-29,73,Delivered,348
O34176,P088,S009,W05,2024-07-02,2024-07-09,23,Delivered,90
O34177,P119,S040,W05,2024-04-27,2024-05-07,198,Delivered,428
O34178,P128,S015,W03,2024-09-26,2024-09-28,72,Delivered,0
O34179,P176,S047,W02,2024-01-31,2024-02-04,112,Delivered,495
O34180,P155,S002,W04,2024-08-05,2024-08-11,147,Delivered,42
O34181,P083,S031,W01,2024-01-22,2024-01-31,286,Delayed,664
O34182,P126,S035,W06,2024-11-08,2024-11-16,339,Delayed,172
O34183,P091,S020,W06,2024-01-03,2024-01-08,164,Delayed,745
O34184,P024,S048,W04,2024-07-31,2024-08-10,389,Delivered,423
O34185,P033,S038,W01,2024-11-24,2024-11-26,471,Delivered,517
O34186,P130,S014,W02,2024-03-08,2024-03-17,375,Delivered,369
O34187,P130,S030,W01,2024-03-30,2024-03-31,419,Delivered,556
O34188,P079,S023,W01,2024-03-24,2024-04-02,419,Cancelled,615
O34189,P065,S003,W02,2024-03-28,2024-04-03,112,Delivered,117
O34190,P174,S049,W06,2024-03-12,2024-03-21,228,Delivered,778
O34191,P025,S009,W01,2024-06-08,2024-06-12,84,Delivered,644
O34192,P123,S027,W06,2024-12-30,2025-01-08,319,Delivered,496
O34193,P073,S050,W05,2024-03-28,2024-04-01,364,Delivered,408
O34194,P120,S014,W01,2024-09-14,2024-09-23,492,Delivered,258
O34195,P157,S033,W03,2024-10-01,2024-10-09,139,Delayed,602
O34196,P119,S008,W01,2024-09-10,2024-09-16,362,Delivered,856
O34197,P082,S025,W01,2024-10-09,2024-10-11,344,Delivered,269
O34198,P186,S047,W03,2024-10-02,2024-10-10,28,Delivered,429
O34199,P008,S026,W02,2024-09-23,2024-09-25,426,Delivered,360
O34200,P187,S007,W04,2024-10-30,2024-11-05,306,Delivered,958
O34201,P174,S027,W01,2024-11-18,2024-11-21,105,Delivered,51
O34202,P070,S040,W04,2024-06-19,2024-06-26,209,Delivered,341
O34203,P183,S020,W04,2024-06-12,2024-06-13,201,Delivered,794
O34204,P199,S027,W02,2024-02-22,2024-02-26,275,Delivered,502
O34205,P183,S038,W04,2024-12-25,2025-01-01,14,Cancelled,211
O34206,P132,S016,W04,2024-06-13,2024-06-21,206,Delayed,480
O34207,P046,S018,W01,2024-03-12,2024-03-22,233,Delivered,856
O34208,P106,S023,W02,2024-03-18,2024-03-27,42,Delivered,971
O34209,P005,S043,W02,2024-10-01,2024-10-09,184,Delivered,364
O34210,P177,S024,W03,2024-05-05,2024-05-06,423,Delivered,876
O34211,P156,S041,W05,2024-11-01,2024-11-07,263,Delayed,738
O34212,P017,S010,W01,2024-02-28,2024-03-02,421,Delivered,285
O34213,P089,S028,W02,2024-05-08,2024-05-15,121,Delayed,443
O34214,P115,S015,W05,2024-03-30,2024-04-04,257,Delivered,312
O34215,P139,S032,W06,2024-06-30,2024-07-01,88,Delivered,591
O34216,P198,S046,W04,2024-11-09,2024-11-13,259,Delivered,996
O34217,P152,S037,W04,2024-06-14,2024-06-18,67,Delayed,595
O34218,P140,S040,W04,2024-04-07,2024-04-10,480,Delivered,313
O34219,P045,S014,W02,2024-04-07,2024-04-10,428,Delivered,212
O34220,P072,S039,W04,2024-10-27,2024-11-06,50,Delivered,104
O34221,P138,S008,W02,2024-10-17,2024-10-20,322,Delivered,34
O34222,P146,S026,W01,2024-01-08,2024-01-10,229,Delayed,476
O34223,P169,S021,W02,2024-03-03,2024-03-12,36,Delayed,858
O34224,P035,S036,W06,2024-11-17,2024-11-23,322,Delivered,514
O34225,P199,S010,W01,2024-10-31,2024-11-10,354,Delivered,430
O34226,P133,S005,W01,2024-08-17,2024-08-20,186,Delivered,877
O34227,P129,S037,W01,2024-02-15,2024-02-25,362,Delivered,17
O34228,P038,S002,W02,2024-03-21,2024-03-26,100,Delivered,878
O34229,P194,S029,W03,2024-10-20,2024-10-23,486,Delivered,876
O34230,P011,S044,W02,2024-03-11,2024-03-18,112,Delivered,620
O34231,P003,S043,W01,2024-09-24,2024-10-03,27,Delivered,194
O34232,P009,S047,W03,2024-09-16,2024-09-24,314,Delivered,533
O34233,P164,S008,W05,2024-05-25,2024-05-30,136,Delivered,719
O34234,P064,S037,W06,2024-02-01,2024-02-06,51,Delivered,19
O34235,P174,S012,W04,2024-05-31,2024-06-05,260,Delivered,891
O34236,P093,S027,W06,2024-05-24,2024-06-01,354,Delivered,246
O34237,P162,S022,W05,2024-07-30,2024-08-01,175,Delayed,721
O34238,P130,S014,W05,2024-07-20,2024-07-23,193,Delivered,885
O34239,P050,S033,W02,2024-12-10,2024-12-18,297,Delivered,897
O34240,P064,S010,W06,2024-02-04,2024-02-10,285,Delivered,852
O34241,P190,S022,W02,2024-02-27,2024-03-01,367,Delivered,394
O34242,P173,S041,W04,2024-10-30,2024-11-08,371,Delivered,891
O34243,P197,S040,W04,2024-12-13,2024-12-22,429,Delayed,76
O34244,P051,S043,W01,2024-09-07,2024-09-14,69,Delivered,568
O34245,P111,S032,W03,2024-09-10,2024-09-20,217,Delivered,452
O34246,P096,S043,W03,2024-06-22,2024-06-26,453,Delivered,873
O34247,P039,S043,W02,2024-08-12,2024-08-13,350,Delivered,806
O34248,P112,S045,W04,2024-01-24,2024-02-03,182,Cancelled,869
O34249,P155,S005,W06,2024-11-05,2024-11-08,297,Cancelled,12
O34250,P106,S035,W03,2024-11-27,2024-12-01,216,Delivered,892
O34251,P089,S040,W02,2024-07-18,2024-07-24,464,Delayed,799
O34252,P036,S046,W06,2024-07-19,2024-07-25,418,Delivered,852
O34253,P154,S026,W04,2024-12-08,2024-12-17,237,Delivered,392
O34254,P074,S006,W05,2024-02-06,2024-02-10,340,Delivered,665
O34255,P156,S042,W02,2024-05-29,2024-06-02,40,Delivered,880
O34256,P016,S006,W06,2024-09-28,2024-10-08,141,Delivered,505
O34257,P009,S041,W03,2024-09-29,2024-09-30,169,Delivered,22
O34258,P057,S015,W03,2024-05-08,2024-05-10,209,Delivered,174
O34259,P034,S021,W01,2024-10-24,2024-10-25,469,Delivered,487
O34260,P088,S034,W05,2024-09-18,2024-09-20,380,Delivered,514
O34261,P018,S002,W04,2024-06-22,2024-06-28,88,Delayed,889
O34262,P006,S038,W04,2024-03-15,2024-03-16,354,Delivered,181
O34263,P071,S045,W06,2024-07-09,2024-07-16,68,Cancelled,353
O34264,P059,S047,W03,2024-11-29,2024-11-30,492,Delivered,444
O34265,P077,S001,W06,2024-10-18,2024-10-24,456,Delivered,612
O34266,P118,S035,W06,2024-08-18,2024-08-23,317,Delivered,582
O34267,P022,S040,W06,2024-05-06,2024-05-12,458,Delayed,475
O34268,P138,S006,W02,2024-01-10,2024-01-16,100,Cancelled,963
O34269,P092,S034,W01,2024-12-03,2024-12-05,366,Delivered,238
O34270,P026,S042,W05,2024-07-13,2024-07-14,361,Delayed,428
O34271,P170,S045,W03,2024-07-03,2024-07-12,259,Delivered,394
O34272,P032,S003,W05,2024-05-02,2024-05-09,294,Delivered,93
O34273,P089,S040,W06,2024-12-30,2025-01-01,246,Delivered,113
O34274,P200,S030,W06,2024-08-03,2024-08-09,236,Delayed,556
O34275,P140,S019,W04,2024-06-03,2024-06-11,360,Delivered,262
O34276,P160,S003,W03,2024-08-13,2024-08-18,189,Delayed,821
O34277,P017,S030,W01,2024-10-30,2024-11-07,392,Delivered,340
O34278,P121,S002,W04,2024-08-22,2024-08-24,446,Delivered,816
O34279,P155,S046,W06,2024-03-22,2024-03-23,353,Delivered,912
O34280,P113,S036,W04,2024-03-22,2024-03-25,341,Delayed,383
O34281,P065,S044,W03,2024-06-06,2024-06-13,268,Delayed,944
O34282,P180,S028,W05,2024-07-22,2024-08-01,290,Cancelled,897
O34283,P125,S026,W02,2024-12-20,2024-12-26,454,Delayed,251
O34284,P112,S047,W01,2024-01-02,2024-01-06,388,Delivered,383
O34285,P036,S048,W02,2024-05-07,2024-05-12,311,Delayed,497
O34286,P168,S020,W02,2024-11-22,2024-12-01,255,Delivered,491
O34287,P172,S005,W06,2024-11-05,2024-11-09,169,Delayed,63
O34288,P036,S031,W02,2024-03-17,2024-03-21,446,Delivered,128
O34289,P177,S026,W06,2024-05-25,2024-05-30,95,Delivered,210
O34290,P071,S044,W04,2024-12-18,2024-12-25,499,Delayed,936
O34291,P040,S033,W05,2024-10-08,2024-10-14,500,Delivered,155
O34292,P121,S003,W01,2024-08-11,2024-08-20,477,Delivered,212
O34293,P103,S019,W06,2024-03-30,2024-04-06,475,Delivered,90
O34294,P195,S026,W05,2024-09-23,2024-09-25,70,Delivered,484
O34295,P029,S020,W06,2024-02-02,2024-02-09,429,Cancelled,719
O34296,P075,S025,W02,2024-11-24,2024-11-29,405,Delivered,942
O34297,P103,S028,W06,2024-04-28,2024-05-05,356,Delivered,822
O34298,P002,S050,W04,2024-12-26,2024-12-31,343,Delayed,337
O34299,P041,S038,W05,2024-04-24,2024-04-26,207,Cancelled,876
O34300,P138,S036,W05,2024-12-15,2024-12-22,434,Delivered,573
O34301,P069,S019,W05,2024-11-16,2024-11-21,268,Delayed,7
O34302,P038,S012,W06,2024-04-22,2024-04-30,19,Cancelled,625
O34303,P026,S044,W01,2024-04-01,2024-04-09,276,Delivered,585
O34304,P039,S048,W03,2024-08-11,2024-08-20,500,Delayed,677
O34305,P183,S028,W05,2024-07-22,2024-07-28,104,Delivered,569
O34306,P121,S003,W06,2024-03-20,2024-03-25,479,Delivered,402
O34307,P070,S012,W03,2024-04-06,2024-04-16,408,Delivered,459
O34308,P125,S045,W01,2024-06-03,2024-06-07,200,Delivered,118
O34309,P069,S019,W03,2024-08-24,2024-09-02,435,Delayed,61
O34310,P087,S007,W05,2024-04-28,2024-04-30,248,Delayed,594
O34311,P016,S031,W02,2024-05-10,2024-05-11,131,Delayed,523
O34312,P076,S041,W05,2024-07-04,2024-07-10,202,Delivered,176
O34313,P102,S015,W05,2024-11-13,2024-11-18,303,Delivered,658
O34314,P155,S037,W02,2024-06-29,2024-07-08,476,Delivered,355
O34315,P125,S008,W04,2024-10-25,2024-11-03,316,Delivered,272
O34316,P093,S025,W03,2024-03-08,2024-03-18,466,Delayed,339
O34317,P017,S002,W05,2024-09-15,2024-09-22,399,Delivered,743
O34318,P168,S033,W04,2024-10-14,2024-10-21,184,Delivered,590
O34319,P130,S038,W04,2024-09-02,2024-09-05,357,Delivered,359
O34320,P183,S026,W05,2024-04-07,2024-04-14,460,Delayed,470
O34321,P188,S004,W04,2024-02-02,2024-02-10,299,Delivered,719
O34322,P177,S044,W06,2024-02-14,2024-02-17,342,Delivered,605
O34323,P053,S001,W04,2024-09-11,2024-09-16,175,Cancelled,905
O34324,P023,S033,W02,2024-01-20,2024-01-26,48,Delayed,800
